dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
iris,AnnealedNN,6.087599890379343,4.850199381974664,0.03196907043457031,5,10.0,4.0
wine,AnnealedNN,2.8083557562113657,10.090588452663212,0.0476529598236084,5,10.0,0.0
wine,AnnealedNN,2.025698921492291,6.314289137950807,0.04490494728088379,5,10.0,1.0
wine,AnnealedNN,2.491586941531451,3.1016486101014706,0.037500858306884766,5,10.0,2.0
wine,AnnealedNN,2.285097270736687,2.667979113858022,0.03799009323120117,5,10.0,3.0
wine,AnnealedNN,6.586646376774426,10.439142037619193,0.039765119552612305,5,10.0,4.0
breast_cancer,AnnealedNN,2.450562981240885,8.454453974006025,0.03611111640930176,5,10.0,0.0
breast_cancer,AnnealedNN,6.187318410068218,8.045206284841889,0.032917022705078125,5,10.0,1.0
breast_cancer,AnnealedNN,1.5833724807370007,7.773984245993597,0.033737897872924805,5,10.0,2.0
breast_cancer,AnnealedNN,1.878130073061277,6.901832484074836,0.03384900093078613,5,10.0,3.0
breast_cancer,AnnealedNN,2.3652672495977107,5.788696915221235,0.03608107566833496,5,10.0,4.0
heart,AnnealedNN,21.145266647085627,20.924259069244425,0.04303622245788574,5,10.0,0.0
heart,AnnealedNN,3.9104774729666887,8.751898593063014,0.047950029373168945,5,10.0,1.0
heart,AnnealedNN,4.187855451400201,28.508951015540024,0.04922986030578613,5,10.0,2.0
heart,AnnealedNN,4.118989019839547,4.077983256951394,0.050787925720214844,5,10.0,3.0
heart,AnnealedNN,11.690625669636264,16.582271877660112,0.045300960540771484,5,10.0,4.0
iris,AnnealedNN,2.8079852665907596,5.023760110419913,0.0298159122467041,5,10.0,0.0
iris,AnnealedNN,1.9179191241228173,5.730174938597113,0.02802109718322754,5,10.0,1.0
iris,AnnealedNN,2.819462844258336,3.2706986078542153,0.027148723602294922,5,10.0,2.0
iris,AnnealedNN,3.52103390462184,8.030042812220604,0.029686927795410156,5,10.0,3.0
iris,AnnealedNN,2.24041341246593,3.986104506006863,0.02800297737121582,5,10.0,4.0
wine,AnnealedNN,2.966850959757393,2.969197693905646,0.03874778747558594,5,10.0,0.0
wine,AnnealedNN,10.862275503910316,13.599065201157186,0.0382540225982666,5,10.0,1.0
wine,AnnealedNN,2.2468134347821676,2.5508599550621813,0.0392758846282959,5,10.0,2.0
wine,AnnealedNN,2.725508449166309,6.488184204565815,0.038275718688964844,5,10.0,3.0
wine,AnnealedNN,2.7443316378874076,3.3904471201079844,0.038075923919677734,5,10.0,4.0
breast_cancer,AnnealedNN,2.739849145111957,4.998625329840332,0.03466606140136719,5,10.0,0.0
breast_cancer,AnnealedNN,5.070243786130514,5.588684581496432,0.03449511528015137,5,10.0,1.0
breast_cancer,AnnealedNN,2.5456718985252986,2.7558758999950723,0.032733917236328125,5,10.0,2.0
breast_cancer,AnnealedNN,1.3427420202610862,2.8540462766436105,0.03288388252258301,5,10.0,3.0
